,Conversion Factor,CTD CUSIP,Futures Ticker,CTD Price,CTD ID,Futures ID,CTD Coupon Frequency,CTD Maturity Date,CTD Day Count,CTD Issue Date,CTD Interest Accrual Start,CTD Coupon,CTD Settlement Year/Month
22-Sep-2011,0.93062,EI793398,IKZ11,99.22,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
23-Sep-2011,0.93062,EI793398,IKZ11,99.31,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
26-Sep-2011,0.93062,EI793398,IKZ11,99.28,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
27-Sep-2011,0.93062,EI793398,IKZ11,99.79,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
28-Sep-2011,0.93062,EI793398,IKZ11,99.34,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
29-Sep-2011,0.93062,EI793398,IKZ11,100.01,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
30-Sep-2011,0.93062,EI793398,IKZ11,100.26,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
3-Oct-2011,0.93062,EI793398,IKZ11,100.32,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
4-Oct-2011,0.93062,EI793398,IKZ11,100.62,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
5-Oct-2011,0.93062,EI793398,IKZ11,100.53,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
6-Oct-2011,0.93062,EI793398,IKZ11,101.25,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
7-Oct-2011,0.93062,EI793398,IKZ11,101.03,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
10-Oct-2011,0.93062,EI793398,IKZ11,100.89,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
11-Oct-2011,0.93062,EI793398,IKZ11,100.62,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
12-Oct-2011,0.93062,EI793398,IKZ11,100,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
13-Oct-2011,0.93062,EI793398,IKZ11,99.33,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
14-Oct-2011,0.93062,EI793398,IKZ11,99.41,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
17-Oct-2011,0.93062,EI793398,IKZ11,99.47,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
18-Oct-2011,0.93062,EI793398,IKZ11,98.94,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
19-Oct-2011,0.93062,EI793398,IKZ11,98.83,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
20-Oct-2011,0.93062,EI793398,IKZ11,98.02,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
21-Oct-2011,0.93062,EI793398,IKZ11,98.72,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
24-Oct-2011,0.93062,EI793398,IKZ11,98.28,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
25-Oct-2011,0.93062,EI793398,IKZ11,98.39,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
26-Oct-2011,0.93062,EI793398,IKZ11,98.46,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
27-Oct-2011,0.93062,EI793398,IKZ11,98.97,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
28-Oct-2011,0.93062,EI793398,IKZ11,97.89,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
31-Oct-2011,0.93062,EI793398,IKZ11,97.13,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
1-Nov-2011,0.93062,EI793398,IKZ11,96.61,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
2-Nov-2011,0.93062,EI793398,IKZ11,96.6,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
3-Nov-2011,0.93062,EI793398,IKZ11,96.55,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
4-Nov-2011,0.93062,EI793398,IKZ11,95.2,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
7-Nov-2011,0.93062,EI793398,IKZ11,93.34,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
8-Nov-2011,0.93062,EI793398,IKZ11,92.69,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
9-Nov-2011,0.93062,EI793398,IKZ11,89.29,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
10-Nov-2011,0.93062,EI793398,IKZ11,91,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
11-Nov-2011,0.93062,EI793398,IKZ11,93.66,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
14-Nov-2011,0.93062,EI793398,IKZ11,92.15,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
15-Nov-2011,0.93062,EI793398,IKZ11,89.81,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
16-Nov-2011,0.93062,EI793398,IKZ11,90.3,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
17-Nov-2011,0.93062,EI793398,IKZ11,91.32,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
18-Nov-2011,0.93062,EI793398,IKZ11,92.74,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
21-Nov-2011,0.93062,EI793398,IKZ11,92.74,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
22-Nov-2011,0.93062,EI793398,IKZ11,91.59,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
23-Nov-2011,0.93062,EI793398,IKZ11,90.66,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
24-Nov-2011,0.93062,EI793398,IKZ11,90.03,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
25-Nov-2011,0.93062,EI793398,IKZ11,89.34,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
28-Nov-2011,0.93062,EI793398,IKZ11,89.41,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
29-Nov-2011,0.93062,EI793398,IKZ11,89.34,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
30-Nov-2011,0.93062,EI793398,IKZ11,90.8,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
1-Dec-2011,0.93062,EI793398,IKZ11,93.07,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
2-Dec-2011,0.93062,EI793398,IKZ11,92.8,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
5-Dec-2011,0.93062,EI793398,IKZ11,97.58,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
6-Dec-2011,0.93062,EI793398,IKZ11,98.1,EI793398 Govt,IKZ11 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,11-Dec-2016
9-Dec-2011,0.931936,EI793398,IKH12,93.21,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
12-Dec-2011,0.931936,EI793398,IKH12,91.95,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
13-Dec-2011,0.931936,EI793398,IKH12,91.15,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
14-Dec-2011,0.931936,EI793398,IKH12,90.32,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
15-Dec-2011,0.931936,EI793398,IKH12,91.9,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
16-Dec-2011,0.931936,EI793398,IKH12,91.75,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
19-Dec-2011,0.931936,EI793398,IKH12,92.91,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
20-Dec-2011,0.931936,EI793398,IKH12,94.45,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
21-Dec-2011,0.931936,EI793398,IKH12,93.34,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
22-Dec-2011,0.931936,EI793398,IKH12,92.83,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
23-Dec-2011,0.931936,EI793398,IKH12,92.08,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
27-Dec-2011,0.931936,EI793398,IKH12,92.1,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
28-Dec-2011,0.931936,EI793398,IKH12,91.55,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
29-Dec-2011,0.931936,EI793398,IKH12,91.41,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
30-Dec-2011,0.931936,EI793398,IKH12,91.61,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
2-Jan-2012,0.931936,EI793398,IKH12,92.38,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
3-Jan-2012,0.931936,EI793398,IKH12,92.32,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
4-Jan-2012,0.931936,EI793398,IKH12,92.02,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
5-Jan-2012,0.931936,EI793398,IKH12,91.01,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
6-Jan-2012,0.931936,EI793398,IKH12,90.76,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
9-Jan-2012,0.931936,EI793398,IKH12,90.69,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
10-Jan-2012,0.931936,EI793398,IKH12,90.85,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
11-Jan-2012,0.931936,EI793398,IKH12,91.76,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
12-Jan-2012,0.931936,EI793398,IKH12,94.38,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
13-Jan-2012,0.931936,EI793398,IKH12,94.21,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
16-Jan-2012,0.931936,EI793398,IKH12,94.46,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
17-Jan-2012,0.931936,EI793398,IKH12,95.27,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
18-Jan-2012,0.931936,EI793398,IKH12,95.99,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
19-Jan-2012,0.931936,EI793398,IKH12,96.32,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
20-Jan-2012,0.931936,EI793398,IKH12,97.12,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
23-Jan-2012,0.931936,EI793398,IKH12,98.24,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
24-Jan-2012,0.931936,EI793398,IKH12,98,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
25-Jan-2012,0.931936,EI793398,IKH12,97.52,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
26-Jan-2012,0.931936,EI793398,IKH12,98.87,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
27-Jan-2012,0.931936,EI793398,IKH12,100.02,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
30-Jan-2012,0.931936,EI793398,IKH12,98.7,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
31-Jan-2012,0.931936,EI793398,IKH12,99.41,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
1-Feb-2012,0.931936,EI793398,IKH12,101.84,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
2-Feb-2012,0.931936,EI793398,IKH12,102.31,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
3-Feb-2012,0.931936,EI793398,IKH12,101.63,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
6-Feb-2012,0.931936,EI793398,IKH12,102.38,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
7-Feb-2012,0.931936,EI793398,IKH12,102.49,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
8-Feb-2012,0.931936,EI793398,IKH12,102.57,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
9-Feb-2012,0.931936,EI793398,IKH12,103.48,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
10-Feb-2012,0.931936,EI793398,IKH12,102.47,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
13-Feb-2012,0.931936,EI793398,IKH12,102.66,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
14-Feb-2012,0.931936,EI793398,IKH12,102.76,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
15-Feb-2012,0.931936,EI793398,IKH12,101.62,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
16-Feb-2012,0.931936,EI793398,IKH12,101.75,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
17-Feb-2012,0.931936,EI793398,IKH12,102.73,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
20-Feb-2012,0.931936,EI793398,IKH12,103.58,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
21-Feb-2012,0.931936,EI793398,IKH12,103.89,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
22-Feb-2012,0.931936,EI793398,IKH12,103.45,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
23-Feb-2012,0.931936,EI793398,IKH12,103.31,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
24-Feb-2012,0.931936,EI793398,IKH12,103.86,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
27-Feb-2012,0.931936,EI793398,IKH12,104.19,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
28-Feb-2012,0.931936,EI793398,IKH12,104.88,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
29-Feb-2012,0.931936,EI793398,IKH12,106.15,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
1-Mar-2012,0.931936,EI793398,IKH12,108.14,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
2-Mar-2012,0.931936,EI793398,IKH12,108.59,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
5-Mar-2012,0.931936,EI793398,IKH12,108.39,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
6-Mar-2012,0.931936,EI793398,IKH12,107.31,EI793398 Govt,IKH12 Comdty,2,1-Mar-2022,ACT/ACT,1-Sep-2011,1-Sep-2011,5,12-Mar-2016
9-Mar-2012,0.968545,EJ042056,IKM12,106.47,EJ042056 Govt,IKM12 Comdty,2,1-Sep-2022,ACT/ACT,1-Mar-2012,1-Mar-2012,5.5,12-Jun-2016
12-Mar-2012,0.968545,EJ042056,IKM12,105.85,EJ042056 Govt,IKM12 Comdty,2,1-Sep-2022,ACT/ACT,1-Mar-2012,1-Mar-2012,5.5,12-Jun-2016
13-Mar-2012,0.968545,EJ042056,IKM12,106.05,EJ042056 Govt,IKM12 Comdty,2,1-Sep-2022,ACT/ACT,1-Mar-2012,1-Mar-2012,5.5,12-Jun-2016
14-Mar-2012,0.968545,EJ042056,IKM12,106.5,EJ042056 Govt,IKM12 Comdty,2,1-Sep-2022,ACT/ACT,1-Mar-2012,1-Mar-2012,5.5,12-Jun-2016
15-Mar-2012,0.968545,EJ042056,IKM12,106.36,EJ042056 Govt,IKM12 Comdty,2,1-Sep-2022,ACT/ACT,1-Mar-2012,1-Mar-2012,5.5,12-Jun-2016
16-Mar-2012,0.968545,EJ042056,IKM12,106.41,EJ042056 Govt,IKM12 Comdty,2,1-Sep-2022,ACT/ACT,1-Mar-2012,1-Mar-2012,5.5,12-Jun-2016
19-Mar-2012,0.968545,EJ042056,IKM12,106.67,EJ042056 Govt,IKM12 Comdty,2,1-Sep-2022,ACT/ACT,1-Mar-2012,1-Mar-2012,5.5,12-Jun-2016
20-Mar-2012,0.968545,EJ042056,IKM12,106.14,EJ042056 Govt,IKM12 Comdty,2,1-Sep-2022,ACT/ACT,1-Mar-2012,1-Mar-2012,5.5,12-Jun-2016
21-Mar-2012,0.968545,EJ042056,IKM12,105.31,EJ042056 Govt,IKM12 Comdty,2,1-Sep-2022,ACT/ACT,1-Mar-2012,1-Mar-2012,5.5,12-Jun-2016
22-Mar-2012,0.968545,EJ042056,IKM12,104.7,EJ042056 Govt,IKM12 Comdty,2,1-Sep-2022,ACT/ACT,1-Mar-2012,1-Mar-2012,5.5,12-Jun-2016
23-Mar-2012,0.968545,EJ042056,IKM12,104.84,EJ042056 Govt,IKM12 Comdty,2,1-Sep-2022,ACT/ACT,1-Mar-2012,1-Mar-2012,5.5,12-Jun-2016
26-Mar-2012,0.968545,EJ042056,IKM12,105.27,EJ042056 Govt,IKM12 Comdty,2,1-Sep-2022,ACT/ACT,1-Mar-2012,1-Mar-2012,5.5,12-Jun-2016
27-Mar-2012,0.968545,EJ042056,IKM12,104.47,EJ042056 Govt,IKM12 Comdty,2,1-Sep-2022,ACT/ACT,1-Mar-2012,1-Mar-2012,5.5,12-Jun-2016
28-Mar-2012,0.968545,EJ042056,IKM12,104.63,EJ042056 Govt,IKM12 Comdty,2,1-Sep-2022,ACT/ACT,1-Mar-2012,1-Mar-2012,5.5,12-Jun-2016
29-Mar-2012,0.968545,EJ042056,IKM12,103.59,EJ042056 Govt,IKM12 Comdty,2,1-Sep-2022,ACT/ACT,1-Mar-2012,1-Mar-2012,5.5,12-Jun-2016
30-Mar-2012,0.968545,EJ042056,IKM12,104.57,EJ042056 Govt,IKM12 Comdty,2,1-Sep-2022,ACT/ACT,1-Mar-2012,1-Mar-2012,5.5,12-Jun-2016
2-Apr-2012,0.968545,EJ042056,IKM12,104.73,EJ042056 Govt,IKM12 Comdty,2,1-Sep-2022,ACT/ACT,1-Mar-2012,1-Mar-2012,5.5,12-Jun-2016
3-Apr-2012,0.968545,EJ042056,IKM12,104.39,EJ042056 Govt,IKM12 Comdty,2,1-Sep-2022,ACT/ACT,1-Mar-2012,1-Mar-2012,5.5,12-Jun-2016
4-Apr-2012,0.968545,EJ042056,IKM12,102.51,EJ042056 Govt,IKM12 Comdty,2,1-Sep-2022,ACT/ACT,1-Mar-2012,1-Mar-2012,5.5,12-Jun-2016
5-Apr-2012,0.968545,EJ042056,IKM12,102.26,EJ042056 Govt,IKM12 Comdty,2,1-Sep-2022,ACT/ACT,1-Mar-2012,1-Mar-2012,5.5,12-Jun-2016
10-Apr-2012,0.968545,EJ042056,IKM12,100.15,EJ042056 Govt,IKM12 Comdty,2,1-Sep-2022,ACT/ACT,1-Mar-2012,1-Mar-2012,5.5,12-Jun-2016
11-Apr-2012,0.968545,EJ042056,IKM12,101.48,EJ042056 Govt,IKM12 Comdty,2,1-Sep-2022,ACT/ACT,1-Mar-2012,1-Mar-2012,5.5,12-Jun-2016
12-Apr-2012,0.968545,EJ042056,IKM12,102.55,EJ042056 Govt,IKM12 Comdty,2,1-Sep-2022,ACT/ACT,1-Mar-2012,1-Mar-2012,5.5,12-Jun-2016
13-Apr-2012,0.968545,EJ042056,IKM12,101.4,EJ042056 Govt,IKM12 Comdty,2,1-Sep-2022,ACT/ACT,1-Mar-2012,1-Mar-2012,5.5,12-Jun-2016
16-Apr-2012,0.968545,EJ042056,IKM12,101.03,EJ042056 Govt,IKM12 Comdty,2,1-Sep-2022,ACT/ACT,1-Mar-2012,1-Mar-2012,5.5,12-Jun-2016
17-Apr-2012,0.968545,EJ042056,IKM12,101.89,EJ042056 Govt,IKM12 Comdty,2,1-Sep-2022,ACT/ACT,1-Mar-2012,1-Mar-2012,5.5,12-Jun-2016
18-Apr-2012,0.968545,EJ042056,IKM12,101.83,EJ042056 Govt,IKM12 Comdty,2,1-Sep-2022,ACT/ACT,1-Mar-2012,1-Mar-2012,5.5,12-Jun-2016
