,FUT_CNVS_FACTOR,FUT_CTD_CUSIP,FUT_CUR_GEN_TICKER,PX_LAST,join_id_bonds,join_id_fut,CPN_FREQ,MATURITY,DAY_CNT_DES,ISSUE_DT,INT_ACC_DT,CPN,CURRENT_CONTRACT_MONTH_YR,PX_LAST_BONDS
4/20/2015,0.904686,EJ770441,IKM5,138.44,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    125.857
Name: 2015-04-20 00:00:00, dtype: float64"
4/21/2015,0.904686,EJ770441,IKM5,138.37,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    126.02
Name: 2015-04-21 00:00:00, dtype: float64"
4/22/2015,0.904686,EJ770441,IKM5,139.15,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    126.605
Name: 2015-04-22 00:00:00, dtype: float64"
4/23/2015,0.904686,EJ770441,IKM5,139.21,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    126.5
Name: 2015-04-23 00:00:00, dtype: float64"
4/24/2015,0.904686,EJ770441,IKM5,138.92,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    126.173
Name: 2015-04-24 00:00:00, dtype: float64"
4/27/2015,0.904686,EJ770441,IKM5,139.59,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    127.01
Name: 2015-04-27 00:00:00, dtype: float64"
4/28/2015,0.904686,EJ770441,IKM5,139.7,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    126.84
Name: 2015-04-28 00:00:00, dtype: float64"
4/29/2015,0.904686,EJ770441,IKM5,138.4,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    125.56
Name: 2015-04-29 00:00:00, dtype: float64"
4/30/2015,0.904686,EJ770441,IKM5,138.38,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    125.53
Name: 2015-04-30 00:00:00, dtype: float64"
5/4/2015,0.904686,EJ770441,IKM5,137.91,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    125.13
Name: 2015-05-04 00:00:00, dtype: float64"
5/5/2015,0.904686,EJ770441,IKM5,134.69,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    122.48
Name: 2015-05-05 00:00:00, dtype: float64"
5/6/2015,0.904686,EJ770441,IKM5,133.66,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    121.465
Name: 2015-05-06 00:00:00, dtype: float64"
5/7/2015,0.904686,EJ770441,IKM5,135.23,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    122.638
Name: 2015-05-07 00:00:00, dtype: float64"
5/8/2015,0.904686,EJ770441,IKM5,135.94,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    123.373
Name: 2015-05-08 00:00:00, dtype: float64"
5/11/2015,0.904686,EJ770441,IKM5,135.2,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    122.533
Name: 2015-05-11 00:00:00, dtype: float64"
5/12/2015,0.904686,EJ770441,IKM5,134.23,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    121.82
Name: 2015-05-12 00:00:00, dtype: float64"
5/13/2015,0.904686,EJ770441,IKM5,134.07,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    121.61
Name: 2015-05-13 00:00:00, dtype: float64"
5/14/2015,0.904686,EJ770441,IKM5,134.63,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    122.15
Name: 2015-05-14 00:00:00, dtype: float64"
5/15/2015,0.904686,EJ770441,IKM5,135.51,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    123
Name: 2015-05-15 00:00:00, dtype: float64"
5/18/2015,0.904686,EJ770441,IKM5,134.2,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    121.822
Name: 2015-05-18 00:00:00, dtype: float64"
5/19/2015,0.904686,EJ770441,IKM5,135.01,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    122.58
Name: 2015-05-19 00:00:00, dtype: float64"
5/20/2015,0.904686,EJ770441,IKM5,134.77,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    122.093
Name: 2015-05-20 00:00:00, dtype: float64"
5/21/2015,0.904686,EJ770441,IKM5,134.84,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    122.273
Name: 2015-05-21 00:00:00, dtype: float64"
5/22/2015,0.904686,EJ770441,IKM5,135.06,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    122.265
Name: 2015-05-22 00:00:00, dtype: float64"
5/25/2015,0.904686,EJ770441,IKM5,135.06,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    122.325
Name: 2015-05-25 00:00:00, dtype: float64"
5/26/2015,0.904686,EJ770441,IKM5,134.16,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    121.563
Name: 2015-05-26 00:00:00, dtype: float64"
5/27/2015,0.904686,EJ770441,IKM5,135.01,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    122.15
Name: 2015-05-27 00:00:00, dtype: float64"
5/28/2015,0.904686,EJ770441,IKM5,134.96,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    122.093
Name: 2015-05-28 00:00:00, dtype: float64"
5/29/2015,0.904686,EJ770441,IKM5,134.94,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    122.205
Name: 2015-05-29 00:00:00, dtype: float64"
6/1/2015,0.904686,EJ770441,IKM5,134.17,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    121.065
Name: 2015-06-01 00:00:00, dtype: float64"
6/2/2015,0.904686,EJ770441,IKM5,132.67,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    119.845
Name: 2015-06-02 00:00:00, dtype: float64"
6/3/2015,0.904686,EJ770441,IKM5,132.22,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    119.335
Name: 2015-06-03 00:00:00, dtype: float64"
6/4/2015,0.904686,EJ770441,IKM5,132.26,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    119.575
Name: 2015-06-04 00:00:00, dtype: float64"
6/5/2015,0.904686,EJ770441,IKM5,131.22,EJ770441 Govt,IKM5 Comdty,2,3/1/2024,ACT/ACT,8/1/2013,8/1/2013,4.5,15-Jun,"join_id_bonds
EJ770441 Govt    118.64
Name: 2015-06-05 00:00:00, dtype: float64"
6/9/2015,0.934295,EH896068,IKU5,130.34,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    123.043
Name: 2015-06-09 00:00:00, dtype: float64"
6/10/2015,0.934295,EH896068,IKU5,130.12,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    123.37
Name: 2015-06-10 00:00:00, dtype: float64"
6/11/2015,0.934295,EH896068,IKU5,131.85,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    124.36
Name: 2015-06-11 00:00:00, dtype: float64"
6/12/2015,0.934295,EH896068,IKU5,130.5,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    123.17
Name: 2015-06-12 00:00:00, dtype: float64"
6/15/2015,0.934295,EH896068,IKU5,129.02,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    121.458
Name: 2015-06-15 00:00:00, dtype: float64"
6/16/2015,0.934295,EH896068,IKU5,129.38,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    121.762
Name: 2015-06-16 00:00:00, dtype: float64"
6/17/2015,0.934295,EH896068,IKU5,129.68,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    122.185
Name: 2015-06-17 00:00:00, dtype: float64"
6/18/2015,0.934295,EH896068,IKU5,129.95,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    122.465
Name: 2015-06-18 00:00:00, dtype: float64"
6/19/2015,0.934295,EH896068,IKU5,129.78,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    122.58
Name: 2015-06-19 00:00:00, dtype: float64"
6/22/2015,0.934295,EH896068,IKU5,131.7,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    124.1
Name: 2015-06-22 00:00:00, dtype: float64"
6/23/2015,0.934295,EH896068,IKU5,131.89,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    124.3
Name: 2015-06-23 00:00:00, dtype: float64"
6/24/2015,0.934295,EH896068,IKU5,131.71,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    124.225
Name: 2015-06-24 00:00:00, dtype: float64"
6/25/2015,0.934295,EH896068,IKU5,131.8,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    124.61
Name: 2015-06-25 00:00:00, dtype: float64"
6/26/2015,0.934295,EH896068,IKU5,131.86,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    124.273
Name: 2015-06-26 00:00:00, dtype: float64"
6/29/2015,0.934295,EH896068,IKU5,129.4,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    121.74
Name: 2015-06-29 00:00:00, dtype: float64"
6/30/2015,0.934295,EH896068,IKU5,130.21,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    122.373
Name: 2015-06-30 00:00:00, dtype: float64"
7/1/2015,0.934295,EH896068,IKU5,130.47,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    122.748
Name: 2015-07-01 00:00:00, dtype: float64"
7/2/2015,0.934295,EH896068,IKU5,129.91,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    122.375
Name: 2015-07-02 00:00:00, dtype: float64"
7/3/2015,0.934295,EH896068,IKU5,130.7,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    123.28
Name: 2015-07-03 00:00:00, dtype: float64"
7/6/2015,0.934295,EH896068,IKU5,129.69,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    121.898
Name: 2015-07-06 00:00:00, dtype: float64"
7/7/2015,0.934295,EH896068,IKU5,130.53,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    123.02
Name: 2015-07-07 00:00:00, dtype: float64"
7/8/2015,0.934295,EH896068,IKU5,131.28,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    123.643
Name: 2015-07-08 00:00:00, dtype: float64"
7/9/2015,0.934295,EH896068,IKU5,131.91,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    124.068
Name: 2015-07-09 00:00:00, dtype: float64"
7/10/2015,0.934295,EH896068,IKU5,132.23,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    124.48
Name: 2015-07-10 00:00:00, dtype: float64"
7/13/2015,0.934295,EH896068,IKU5,132.61,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    124.775
Name: 2015-07-13 00:00:00, dtype: float64"
7/14/2015,0.934295,EH896068,IKU5,133.03,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    125.218
Name: 2015-07-14 00:00:00, dtype: float64"
7/15/2015,0.934295,EH896068,IKU5,133.67,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    125.953
Name: 2015-07-15 00:00:00, dtype: float64"
7/16/2015,0.934295,EH896068,IKU5,134.1,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    126.143
Name: 2015-07-16 00:00:00, dtype: float64"
7/17/2015,0.934295,EH896068,IKU5,134.81,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    126.91
Name: 2015-07-17 00:00:00, dtype: float64"
7/20/2015,0.934295,EH896068,IKU5,135.1,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    126.973
Name: 2015-07-20 00:00:00, dtype: float64"
7/21/2015,0.934295,EH896068,IKU5,134.33,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    126.378
Name: 2015-07-21 00:00:00, dtype: float64"
7/22/2015,0.934295,EH896068,IKU5,134.77,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    126.653
Name: 2015-07-22 00:00:00, dtype: float64"
7/23/2015,0.934295,EH896068,IKU5,135.15,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    127.033
Name: 2015-07-23 00:00:00, dtype: float64"
7/24/2015,0.934295,EH896068,IKU5,135.51,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    127.32
Name: 2015-07-24 00:00:00, dtype: float64"
7/27/2015,0.934295,EH896068,IKU5,135.22,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    127.035
Name: 2015-07-27 00:00:00, dtype: float64"
7/28/2015,0.934295,EH896068,IKU5,135.37,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    127.253
Name: 2015-07-28 00:00:00, dtype: float64"
7/29/2015,0.934295,EH896068,IKU5,135.16,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    126.958
Name: 2015-07-29 00:00:00, dtype: float64"
7/30/2015,0.934295,EH896068,IKU5,136.07,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    127.822
Name: 2015-07-30 00:00:00, dtype: float64"
7/31/2015,0.934295,EH896068,IKU5,136.7,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    128.258
Name: 2015-07-31 00:00:00, dtype: float64"
8/3/2015,0.934295,EH896068,IKU5,136.45,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    128.155
Name: 2015-08-03 00:00:00, dtype: float64"
8/4/2015,0.934295,EH896068,IKU5,136.48,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    128.11
Name: 2015-08-04 00:00:00, dtype: float64"
8/5/2015,0.934295,EH896068,IKU5,135.36,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    126.705
Name: 2015-08-05 00:00:00, dtype: float64"
8/6/2015,0.934295,EH896068,IKU5,135.57,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    127.155
Name: 2015-08-06 00:00:00, dtype: float64"
8/7/2015,0.934295,EH896068,IKU5,136.04,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    127.56
Name: 2015-08-07 00:00:00, dtype: float64"
8/10/2015,0.934295,EH896068,IKU5,136.14,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    127.68
Name: 2015-08-10 00:00:00, dtype: float64"
8/11/2015,0.934295,EH896068,IKU5,136.95,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    128.18
Name: 2015-08-11 00:00:00, dtype: float64"
8/12/2015,0.934295,EH896068,IKU5,136.66,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    127.735
Name: 2015-08-12 00:00:00, dtype: float64"
8/13/2015,0.934295,EH896068,IKU5,136.67,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    128.08
Name: 2015-08-13 00:00:00, dtype: float64"
8/14/2015,0.934295,EH896068,IKU5,136.4,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    127.78
Name: 2015-08-14 00:00:00, dtype: float64"
8/17/2015,0.934295,EH896068,IKU5,137.03,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    128.28
Name: 2015-08-17 00:00:00, dtype: float64"
8/18/2015,0.934295,EH896068,IKU5,136.46,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    127.643
Name: 2015-08-18 00:00:00, dtype: float64"
8/19/2015,0.934295,EH896068,IKU5,136.3,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    127.72
Name: 2015-08-19 00:00:00, dtype: float64"
8/20/2015,0.934295,EH896068,IKU5,136.23,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    127.56
Name: 2015-08-20 00:00:00, dtype: float64"
8/21/2015,0.934295,EH896068,IKU5,135.84,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    127.173
Name: 2015-08-21 00:00:00, dtype: float64"
8/24/2015,0.934295,EH896068,IKU5,135.4,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    126.748
Name: 2015-08-24 00:00:00, dtype: float64"
8/25/2015,0.934295,EH896068,IKU5,134.62,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    125.947
Name: 2015-08-25 00:00:00, dtype: float64"
8/26/2015,0.934295,EH896068,IKU5,134.71,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    125.97
Name: 2015-08-26 00:00:00, dtype: float64"
8/27/2015,0.934295,EH896068,IKU5,135.23,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    126.485
Name: 2015-08-27 00:00:00, dtype: float64"
8/28/2015,0.934295,EH896068,IKU5,135.48,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    126.668
Name: 2015-08-28 00:00:00, dtype: float64"
8/31/2015,0.934295,EH896068,IKU5,135.17,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    126.21
Name: 2015-08-31 00:00:00, dtype: float64"
9/1/2015,0.934295,EH896068,IKU5,134.55,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    125.79
Name: 2015-09-01 00:00:00, dtype: float64"
9/2/2015,0.934295,EH896068,IKU5,134.49,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    125.843
Name: 2015-09-02 00:00:00, dtype: float64"
9/3/2015,0.934295,EH896068,IKU5,135.31,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    126.563
Name: 2015-09-03 00:00:00, dtype: float64"
9/4/2015,0.934295,EH896068,IKU5,135.84,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    126.925
Name: 2015-09-04 00:00:00, dtype: float64"
9/7/2015,0.934295,EH896068,IKU5,135.72,EH896068 Govt,IKU5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Sep,"join_id_bonds
EH896068 Govt    126.758
Name: 2015-09-07 00:00:00, dtype: float64"
9/9/2015,0.935523,EH896068,IKZ5,134.61,EH896068 Govt,IKZ5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Dec,"join_id_bonds
EH896068 Govt    127.34
Name: 2015-09-09 00:00:00, dtype: float64"
9/10/2015,0.935523,EH896068,IKZ5,134.55,EH896068 Govt,IKZ5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Dec,"join_id_bonds
EH896068 Govt    127.09
Name: 2015-09-10 00:00:00, dtype: float64"
9/11/2015,0.935523,EH896068,IKZ5,134.82,EH896068 Govt,IKZ5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Dec,"join_id_bonds
EH896068 Govt    127.37
Name: 2015-09-11 00:00:00, dtype: float64"
9/14/2015,0.935523,EH896068,IKZ5,134.6,EH896068 Govt,IKZ5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Dec,"join_id_bonds
EH896068 Govt    127.193
Name: 2015-09-14 00:00:00, dtype: float64"
9/15/2015,0.935523,EH896068,IKZ5,134.23,EH896068 Govt,IKZ5 Comdty,2,3/1/2025,ACT/ACT,7/15/2009,3/1/2009,5,15-Dec,"join_id_bonds
EH896068 Govt    126.788
Name: 2015-09-15 00:00:00, dtype: float64"
